task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
13	61/d86464	41181	NFCORE_PACVAR:PACVAR:SAMTOOLS_INDEX (sample2.bc2058--bc2058)	CACHED	0	2024-11-05 13:55:44.431	877ms	1s	94.5%	14 MB	1.1 GB	2.5 MB	1.4 MB
14	e5/1ca124	41225	NFCORE_PACVAR:PACVAR:SAMTOOLS_INDEX (sample1.bc2026--bc2026)	CACHED	0	2024-11-05 13:55:45.372	938ms	1s	90.5%	13.9 MB	1.1 GB	1.7 MB	1.4 MB
15	01/b487a5	41178	NFCORE_PACVAR:PACVAR:SAMTOOLS_INDEX (sample2.bc2026--bc2026)	CACHED	0	2024-11-05 13:55:44.410	896ms	1s	98.5%	14 MB	1.1 GB	1.7 MB	1.4 MB
16	e2/f026f8	45788	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_DISCOVER (sample1.bc2058--bc2058)	CACHED	0	2024-11-05 15:04:05.823	1.4s	1s	97.0%	43 MB	2.6 GB	3 MB	128.5 KB
18	51/fdde4a	45698	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_DISCOVER (sample2.bc2058--bc2058)	CACHED	0	2024-11-05 15:04:04.418	1.6s	0ms	88.9%	40.4 MB	2.6 GB	3 MB	128.5 KB
20	07/1c21ad	45706	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_DISCOVER (sample1.bc2026--bc2026)	CACHED	0	2024-11-05 15:04:04.438	1.6s	0ms	90.8%	42.6 MB	2.6 GB	2.2 MB	71.8 KB
22	c4/cb4e0d	47370	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_DISCOVER (sample2.bc2026--bc2026)	CACHED	0	2024-11-05 15:26:34.900	1.8s	1s	108.9%	40.7 MB	2.6 GB	2.2 MB	71.8 KB
25	56/384f8c	47660	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_CALL (sample1.bc2026--bc2026)	CACHED	0	2024-11-05 15:28:29.583	30.2s	29s	98.4%	5.8 GB	8.5 GB	3 GB	168.1 KB
26	bd/7be6f1	47790	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_CALL (sample1.bc2058--bc2058)	CACHED	0	2024-11-05 15:29:23.805	27s	26s	97.2%	6.1 GB	8.6 GB	3 GB	168.2 KB
24	09/b8ac74	47741	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_CALL (sample2.bc2058--bc2058)	CACHED	0	2024-11-05 15:28:59.816	23.9s	23s	96.8%	5.4 GB	8 GB	3 GB	168.2 KB
27	88/80261c	47628	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_CALL (sample2.bc2026--bc2026)	CACHED	0	2024-11-05 15:27:44.992	44.5s	44s	76.6%	6.1 GB	8.9 GB	3 GB	168.1 KB
21	2f/46ed54	50255	NFCORE_PACVAR:PACVAR:BAM_SNP_VARIANT_CALLING:GATK4_HAPLOTYPECALLER (sample1.bc2026--bc2026)	COMPLETED	0	2024-11-05 16:09:41.630	12.7s	12s	198.9%	513.4 MB	26.7 GB	105.9 MB	729 KB
17	96/723f19	50305	NFCORE_PACVAR:PACVAR:BAM_SNP_VARIANT_CALLING:GATK4_HAPLOTYPECALLER (sample1.bc2058--bc2058)	COMPLETED	0	2024-11-05 16:09:54.382	7.8s	8s	203.9%	573.6 MB	26.7 GB	106 MB	729 KB
23	2d/7718c1	50359	NFCORE_PACVAR:PACVAR:BAM_SNP_VARIANT_CALLING:GATK4_HAPLOTYPECALLER (sample2.bc2026--bc2026)	COMPLETED	0	2024-11-05 16:10:02.221	7.7s	7s	211.2%	537.4 MB	26.7 GB	105.9 MB	729 KB
19	1c/8955a0	50404	NFCORE_PACVAR:PACVAR:BAM_SNP_VARIANT_CALLING:GATK4_HAPLOTYPECALLER (sample2.bc2058--bc2058)	COMPLETED	0	2024-11-05 16:10:09.920	7.5s	7s	209.8%	518.6 MB	26.7 GB	106 MB	729 KB
