task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
25	08/693dce	85279	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_CALL (sample1.bc2058--bc2058)	CACHED	0	2024-11-12 13:24:00.052	57s	56s	81.9%	6 GB	8.6 GB	3 GB	175 KB
31	5a/a5e40a	85479	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:TABIX_BGZIP (sample1.bc2058--bc2058)	CACHED	0	2024-11-12 13:26:08.379	1.3s	0ms	77.5%	13.9 MB	1.1 GB	277.7 KB	22.4 KB
32	87/f6f7c1	85581	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:BCFTOOLS_INDEX (sample1.bc2058--bc2058)	CACHED	0	2024-11-12 13:26:09.814	954ms	0ms	177.8%	13.8 MB	1.1 GB	140.2 KB	936 B
26	ad/9355d1	85430	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_CALL (sample1.bc2026--bc2026)	CACHED	0	2024-11-12 13:25:44.958	23.4s	23s	97.5%	5.6 GB	8.2 GB	3 GB	169.6 KB
34	94/7470a5	85498	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:TABIX_BGZIP (sample1.bc2026--bc2026)	CACHED	0	2024-11-12 13:26:08.456	1.3s	0ms	83.8%	14 MB	1.1 GB	272.2 KB	21.3 KB
35	a0/bcc3ff	85611	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:BCFTOOLS_INDEX (sample1.bc2026--bc2026)	CACHED	0	2024-11-12 13:26:10.775	1s	0ms	190.9%	14 MB	1.1 GB	139.2 KB	973 B
27	2c/85e414	85343	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:PBSV_CALL (sample2.bc2026--bc2026)	CACHED	0	2024-11-12 13:24:57.174	24s	23s	98.7%	5.7 GB	8.2 GB	3 GB	169.6 KB
37	a9/5777a6	85481	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:TABIX_BGZIP (sample2.bc2026--bc2026)	CACHED	0	2024-11-12 13:26:08.399	1.4s	0ms	82.1%	13.9 MB	1.1 GB	272.2 KB	21.3 KB
38	f0/87468f	85612	NFCORE_PACVAR:PACVAR:BAM_SV_VARIANT_CALLING:BCFTOOLS_INDEX (sample2.bc2026--bc2026)	CACHED	0	2024-11-12 13:26:10.785	1s	0ms	204.7%	14 MB	1.1 GB	139.2 KB	972 B
36	3a/3a7712	85661	NFCORE_PACVAR:PACVAR:HIPHASE_SV (sample1.bc2026--bc2026)	CACHED	0	2024-11-12 13:26:13.519	27.5s	26s	85.0%	3 GB	5.5 GB	3.1 GB	12.7 MB
39	bb/a27626	85659	NFCORE_PACVAR:PACVAR:HIPHASE_SV (sample2.bc2026--bc2026)	CACHED	0	2024-11-12 13:26:13.506	27.4s	26s	86.3%	3 GB	5.5 GB	3.1 GB	12.7 MB
30	80/217fdf	86251	NFCORE_PACVAR:PACVAR:HIPHASE_SV (sample2.bc2058--bc2058)	COMPLETED	0	2024-11-12 13:33:22.073	25.5s	25s	71.7%	2.7 GB	5.2 GB	3.1 GB	16.4 MB
33	94/242174	86280	NFCORE_PACVAR:PACVAR:HIPHASE_SV (sample1.bc2058--bc2058)	COMPLETED	0	2024-11-12 13:33:22.591	24.9s	24s	79.3%	2.8 GB	5.3 GB	3.1 GB	16.4 MB
21	16/bbacf0	86834	NFCORE_PACVAR:PACVAR:BAM_SNP_VARIANT_CALLING:GATK4_HAPLOTYPECALLER (sample1.bc2026--bc2026)	COMPLETED	0	2024-11-12 13:50:48.834	11.2s	10s	170.8%	540.9 MB	26.7 GB	106 MB	729 KB
17	05/e74b57	86876	NFCORE_PACVAR:PACVAR:BAM_SNP_VARIANT_CALLING:GATK4_HAPLOTYPECALLER (sample2.bc2058--bc2058)	COMPLETED	0	2024-11-12 13:51:00.034	8s	7s	206.8%	650.3 MB	26.7 GB	106.1 MB	729 KB
19	1b/325602	86922	NFCORE_PACVAR:PACVAR:BAM_SNP_VARIANT_CALLING:GATK4_HAPLOTYPECALLER (sample1.bc2058--bc2058)	COMPLETED	0	2024-11-12 13:51:08.049	7.8s	7s	208.3%	597.9 MB	26.7 GB	106.1 MB	729 KB
23	67/9ad7db	86960	NFCORE_PACVAR:PACVAR:BAM_SNP_VARIANT_CALLING:GATK4_HAPLOTYPECALLER (sample2.bc2026--bc2026)	COMPLETED	0	2024-11-12 13:51:15.887	7.3s	7s	211.4%	515.3 MB	26.7 GB	106 MB	729 KB
42	b7/974728	87013	NFCORE_PACVAR:PACVAR:HIPHASE_SNP (sample1.bc2058--bc2058)	COMPLETED	0	2024-11-12 13:51:23.294	27.4s	26s	79.7%	3 GB	5.5 GB	3.1 GB	12.7 MB
41	a2/abff4e	87007	NFCORE_PACVAR:PACVAR:HIPHASE_SNP (sample2.bc2058--bc2058)	COMPLETED	0	2024-11-12 13:51:23.272	27.4s	27s	77.5%	3 GB	5.5 GB	3.1 GB	16.4 MB
40	be/067580	87000	NFCORE_PACVAR:PACVAR:HIPHASE_SNP (sample1.bc2026--bc2026)	COMPLETED	0	2024-11-12 13:51:23.235	27.1s	26s	91.2%	3 GB	5.5 GB	3.1 GB	16.4 MB
43	6f/14ab77	87083	NFCORE_PACVAR:PACVAR:HIPHASE_SNP (sample2.bc2026--bc2026)	COMPLETED	0	2024-11-12 13:51:24.142	26.5s	25s	82.3%	3 GB	5.5 GB	3.1 GB	12.7 MB
